,image_x1_path,image_x1_filename,image_x1_dim,image_x2_path,image_x2_filename,image_x2_dim,image_x4_path,image_x4_filename,image_x4_dim,image_x8_path,image_x8_filename,image_x8_dim,image_x16_path,image_x16_filename,image_x16_dim
381,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam5_1477843927729319523x1.png,images_rig_cam5_1477843927729319523x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam5_1477843927729319523x2.png,images_rig_cam5_1477843927729319523x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam5_1477843927729319523x4.png,images_rig_cam5_1477843927729319523x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam5_1477843927729319523x8.png,images_rig_cam5_1477843927729319523x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam5_1477843927729319523x16.png,images_rig_cam5_1477843927729319523x16.png,512x512
532,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1474975191428466738x1.png,images_rig_cam4_1474975191428466738x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1474975191428466738x2.png,images_rig_cam4_1474975191428466738x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1474975191428466738x4.png,images_rig_cam4_1474975191428466738x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1474975191428466738x8.png,images_rig_cam4_1474975191428466738x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1474975191428466738x16.png,images_rig_cam4_1474975191428466738x16.png,512x512
425,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam5_1477843930973351523x1.png,images_rig_cam5_1477843930973351523x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam5_1477843930973351523x2.png,images_rig_cam5_1477843930973351523x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam5_1477843930973351523x4.png,images_rig_cam5_1477843930973351523x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam5_1477843930973351523x8.png,images_rig_cam5_1477843930973351523x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam5_1477843930973351523x16.png,images_rig_cam5_1477843930973351523x16.png,512x512
479,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1474975187520882738x1.png,images_rig_cam4_1474975187520882738x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1474975187520882738x2.png,images_rig_cam4_1474975187520882738x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1474975187520882738x4.png,images_rig_cam4_1474975187520882738x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1474975187520882738x8.png,images_rig_cam4_1474975187520882738x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1474975187520882738x16.png,images_rig_cam4_1474975187520882738x16.png,512x512
1852,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1477838503758449559x1.png,images_rig_cam4_1477838503758449559x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1477838503758449559x2.png,images_rig_cam4_1477838503758449559x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1477838503758449559x4.png,images_rig_cam4_1477838503758449559x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1477838503758449559x8.png,images_rig_cam4_1477838503758449559x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1477838503758449559x16.png,images_rig_cam4_1477838503758449559x16.png,512x512
715,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1474975204994418738x1.png,images_rig_cam4_1474975204994418738x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1474975204994418738x2.png,images_rig_cam4_1474975204994418738x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1474975204994418738x4.png,images_rig_cam4_1474975204994418738x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1474975204994418738x8.png,images_rig_cam4_1474975204994418738x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1474975204994418738x16.png,images_rig_cam4_1474975204994418738x16.png,512x512
1309,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1477833685837803598x1.png,images_rig_cam4_1477833685837803598x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1477833685837803598x2.png,images_rig_cam4_1477833685837803598x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1477833685837803598x4.png,images_rig_cam4_1477833685837803598x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1477833685837803598x8.png,images_rig_cam4_1477833685837803598x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1477833685837803598x16.png,images_rig_cam4_1477833685837803598x16.png,512x512
408,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam5_1477843929719975523x1.png,images_rig_cam5_1477843929719975523x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam5_1477843929719975523x2.png,images_rig_cam5_1477843929719975523x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam5_1477843929719975523x4.png,images_rig_cam5_1477843929719975523x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam5_1477843929719975523x8.png,images_rig_cam5_1477843929719975523x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam5_1477843929719975523x16.png,images_rig_cam5_1477843929719975523x16.png,512x512
1706,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam5_1477833697413099598x1.png,images_rig_cam5_1477833697413099598x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam5_1477833697413099598x2.png,images_rig_cam5_1477833697413099598x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam5_1477833697413099598x4.png,images_rig_cam5_1477833697413099598x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam5_1477833697413099598x8.png,images_rig_cam5_1477833697413099598x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam5_1477833697413099598x16.png,images_rig_cam5_1477833697413099598x16.png,512x512
583,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1474975195188594738x1.png,images_rig_cam4_1474975195188594738x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1474975195188594738x2.png,images_rig_cam4_1474975195188594738x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1474975195188594738x4.png,images_rig_cam4_1474975195188594738x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1474975195188594738x8.png,images_rig_cam4_1474975195188594738x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1474975195188594738x16.png,images_rig_cam4_1474975195188594738x16.png,512x512
1314,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1477833686206443598x1.png,images_rig_cam4_1477833686206443598x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1477833686206443598x2.png,images_rig_cam4_1477833686206443598x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1477833686206443598x4.png,images_rig_cam4_1477833686206443598x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1477833686206443598x8.png,images_rig_cam4_1477833686206443598x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1477833686206443598x16.png,images_rig_cam4_1477833686206443598x16.png,512x512
788,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1474982922730155972x1.png,images_rig_cam4_1474982922730155972x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1474982922730155972x2.png,images_rig_cam4_1474982922730155972x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1474982922730155972x4.png,images_rig_cam4_1474982922730155972x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1474982922730155972x8.png,images_rig_cam4_1474982922730155972x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1474982922730155972x16.png,images_rig_cam4_1474982922730155972x16.png,512x512
1723,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam5_1477833698666475598x1.png,images_rig_cam5_1477833698666475598x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam5_1477833698666475598x2.png,images_rig_cam5_1477833698666475598x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam5_1477833698666475598x4.png,images_rig_cam5_1477833698666475598x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam5_1477833698666475598x8.png,images_rig_cam5_1477833698666475598x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam5_1477833698666475598x16.png,images_rig_cam5_1477833698666475598x16.png,512x512
1930,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1477838509509233559x1.png,images_rig_cam4_1477838509509233559x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1477838509509233559x2.png,images_rig_cam4_1477838509509233559x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1477838509509233559x4.png,images_rig_cam4_1477838509509233559x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1477838509509233559x8.png,images_rig_cam4_1477838509509233559x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1477838509509233559x16.png,images_rig_cam4_1477838509509233559x16.png,512x512
182,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1477843930530983523x1.png,images_rig_cam4_1477843930530983523x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1477843930530983523x2.png,images_rig_cam4_1477843930530983523x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1477843930530983523x4.png,images_rig_cam4_1477843930530983523x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1477843930530983523x8.png,images_rig_cam4_1477843930530983523x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1477843930530983523x16.png,images_rig_cam4_1477843930530983523x16.png,512x512
1564,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam5_1477833686943723598x1.png,images_rig_cam5_1477833686943723598x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam5_1477833686943723598x2.png,images_rig_cam5_1477833686943723598x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam5_1477833686943723598x4.png,images_rig_cam5_1477833686943723598x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam5_1477833686943723598x8.png,images_rig_cam5_1477833686943723598x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam5_1477833686943723598x16.png,images_rig_cam5_1477833686943723598x16.png,512x512
170,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1477843929646247523x1.png,images_rig_cam4_1477843929646247523x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1477843929646247523x2.png,images_rig_cam4_1477843929646247523x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1477843929646247523x4.png,images_rig_cam4_1477843929646247523x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1477843929646247523x8.png,images_rig_cam4_1477843929646247523x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1477843929646247523x16.png,images_rig_cam4_1477843929646247523x16.png,512x512
292,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam5_1477843921167527523x1.png,images_rig_cam5_1477843921167527523x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam5_1477843921167527523x2.png,images_rig_cam5_1477843921167527523x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam5_1477843921167527523x4.png,images_rig_cam5_1477843921167527523x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam5_1477843921167527523x8.png,images_rig_cam5_1477843921167527523x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam5_1477843921167527523x16.png,images_rig_cam5_1477843921167527523x16.png,512x512
613,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1474975197474162738x1.png,images_rig_cam4_1474975197474162738x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1474975197474162738x2.png,images_rig_cam4_1474975197474162738x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1474975197474162738x4.png,images_rig_cam4_1474975197474162738x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1474975197474162738x8.png,images_rig_cam4_1474975197474162738x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1474975197474162738x16.png,images_rig_cam4_1474975197474162738x16.png,512x512
617,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1474975197769074738x1.png,images_rig_cam4_1474975197769074738x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1474975197769074738x2.png,images_rig_cam4_1474975197769074738x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1474975197769074738x4.png,images_rig_cam4_1474975197769074738x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1474975197769074738x8.png,images_rig_cam4_1474975197769074738x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1474975197769074738x16.png,images_rig_cam4_1474975197769074738x16.png,512x512
300,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam5_1477843921757351523x1.png,images_rig_cam5_1477843921757351523x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam5_1477843921757351523x2.png,images_rig_cam5_1477843921757351523x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam5_1477843921757351523x4.png,images_rig_cam5_1477843921757351523x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam5_1477843921757351523x8.png,images_rig_cam5_1477843921757351523x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam5_1477843921757351523x16.png,images_rig_cam5_1477843921757351523x16.png,512x512
1817,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1477838501177969559x1.png,images_rig_cam4_1477838501177969559x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1477838501177969559x2.png,images_rig_cam4_1477838501177969559x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1477838501177969559x4.png,images_rig_cam4_1477838501177969559x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1477838501177969559x8.png,images_rig_cam4_1477838501177969559x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1477838501177969559x16.png,images_rig_cam4_1477838501177969559x16.png,512x512
519,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1474975190470002738x1.png,images_rig_cam4_1474975190470002738x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1474975190470002738x2.png,images_rig_cam4_1474975190470002738x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1474975190470002738x4.png,images_rig_cam4_1474975190470002738x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1474975190470002738x8.png,images_rig_cam4_1474975190470002738x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1474975190470002738x16.png,images_rig_cam4_1474975190470002738x16.png,512x512
1601,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam5_1477833689671659598x1.png,images_rig_cam5_1477833689671659598x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam5_1477833689671659598x2.png,images_rig_cam5_1477833689671659598x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam5_1477833689671659598x4.png,images_rig_cam5_1477833689671659598x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam5_1477833689671659598x8.png,images_rig_cam5_1477833689671659598x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam5_1477833689671659598x16.png,images_rig_cam5_1477833689671659598x16.png,512x512
792,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1474982923025067972x1.png,images_rig_cam4_1474982923025067972x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1474982923025067972x2.png,images_rig_cam4_1474982923025067972x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1474982923025067972x4.png,images_rig_cam4_1474982923025067972x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1474982923025067972x8.png,images_rig_cam4_1474982923025067972x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1474982923025067972x16.png,images_rig_cam4_1474982923025067972x16.png,512x512
1870,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1477838505085553559x1.png,images_rig_cam4_1477838505085553559x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1477838505085553559x2.png,images_rig_cam4_1477838505085553559x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1477838505085553559x4.png,images_rig_cam4_1477838505085553559x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1477838505085553559x8.png,images_rig_cam4_1477838505085553559x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1477838505085553559x16.png,images_rig_cam4_1477838505085553559x16.png,512x512
1013,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1474982939466411972x1.png,images_rig_cam4_1474982939466411972x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1474982939466411972x2.png,images_rig_cam4_1474982939466411972x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1474982939466411972x4.png,images_rig_cam4_1474982939466411972x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1474982939466411972x8.png,images_rig_cam4_1474982939466411972x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1474982939466411972x16.png,images_rig_cam4_1474982939466411972x16.png,512x512
1403,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1477833692768235598x1.png,images_rig_cam4_1477833692768235598x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1477833692768235598x2.png,images_rig_cam4_1477833692768235598x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1477833692768235598x4.png,images_rig_cam4_1477833692768235598x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1477833692768235598x8.png,images_rig_cam4_1477833692768235598x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1477833692768235598x16.png,images_rig_cam4_1477833692768235598x16.png,512x512
819,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1474982925015723972x1.png,images_rig_cam4_1474982925015723972x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1474982925015723972x2.png,images_rig_cam4_1474982925015723972x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1474982925015723972x4.png,images_rig_cam4_1474982925015723972x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1474982925015723972x8.png,images_rig_cam4_1474982925015723972x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1474982925015723972x16.png,images_rig_cam4_1474982925015723972x16.png,512x512
841,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1474982926637739972x1.png,images_rig_cam4_1474982926637739972x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1474982926637739972x2.png,images_rig_cam4_1474982926637739972x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1474982926637739972x4.png,images_rig_cam4_1474982926637739972x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1474982926637739972x8.png,images_rig_cam4_1474982926637739972x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1474982926637739972x16.png,images_rig_cam4_1474982926637739972x16.png,512x512
422,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam5_1477843930752167523x1.png,images_rig_cam5_1477843930752167523x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam5_1477843930752167523x2.png,images_rig_cam5_1477843930752167523x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam5_1477843930752167523x4.png,images_rig_cam5_1477843930752167523x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam5_1477843930752167523x8.png,images_rig_cam5_1477843930752167523x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam5_1477843930752167523x16.png,images_rig_cam5_1477843930752167523x16.png,512x512
371,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam5_1477843926992039523x1.png,images_rig_cam5_1477843926992039523x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam5_1477843926992039523x2.png,images_rig_cam5_1477843926992039523x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam5_1477843926992039523x4.png,images_rig_cam5_1477843926992039523x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam5_1477843926992039523x8.png,images_rig_cam5_1477843926992039523x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam5_1477843926992039523x16.png,images_rig_cam5_1477843926992039523x16.png,512x512
944,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1474982934379179972x1.png,images_rig_cam4_1474982934379179972x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1474982934379179972x2.png,images_rig_cam4_1474982934379179972x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1474982934379179972x4.png,images_rig_cam4_1474982934379179972x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1474982934379179972x8.png,images_rig_cam4_1474982934379179972x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1474982934379179972x16.png,images_rig_cam4_1474982934379179972x16.png,512x512
756,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1474975208017266738x1.png,images_rig_cam4_1474975208017266738x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1474975208017266738x2.png,images_rig_cam4_1474975208017266738x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1474975208017266738x4.png,images_rig_cam4_1474975208017266738x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1474975208017266738x8.png,images_rig_cam4_1474975208017266738x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1474975208017266738x16.png,images_rig_cam4_1474975208017266738x16.png,512x512
1834,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1477838502431345559x1.png,images_rig_cam4_1477838502431345559x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1477838502431345559x2.png,images_rig_cam4_1477838502431345559x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1477838502431345559x4.png,images_rig_cam4_1477838502431345559x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1477838502431345559x8.png,images_rig_cam4_1477838502431345559x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1477838502431345559x16.png,images_rig_cam4_1477838502431345559x16.png,512x512
